STOP_ID,STOP_TYPE,X,Y,LAST_UPDATE_DATE,STOP_CODE
25366,2,834665,821214,23/11/2012,
25373,2,834876,819588,19/4/2012,
25384,2,832117,826511,19/4/2012,
25386,2,828199,839472,4/9/2015,
25387,2,845311,819684,19/4/2012,
25390,2,839150,827008,19/4/2012,
25391,2,844049,818454,19/4/2012,
25392,2,836031,840244,19/4/2012,
25393,2,817056,834623,19/4/2012,
25397,2,838391,808132,19/4/2012,
26115,2,831812,812883,25/11/2020,
26118,2,831825,812893,25/11/2020,
26158,2,832397,838281,19/4/2012,
26166,2,831213,839450,19/4/2012,
26185,2,833371,822002,19/4/2012,
26190,2,834407,819949,19/4/2012,
26193,2,818165,836557,19/4/2012,
26621,2,820456,832296,11/1/2017,
26622,2,820469,832296,11/1/2017,
26625,2,826086,839888,19/4/2012,
26633,2,822218,833935,19/4/2012,
27007,2,839550,827569,19/4/2012,
27053,2,815652,830499,4/9/2015,
27056,2,835658,815466,4/9/2015,
28002,2,839690,821666,19/4/2012,
28026,2,839468,822317,19/4/2012,
28101,2,834930,819706,19/4/2012,
28102,2,834911,819702,19/4/2012,
28105,2,835714,817490,19/4/2012,
28554,2,835364,834143,19/4/2012,
28559,2,835375,834129,19/4/2012,
28602,2,835510,820149,19/4/2012,
28627,2,838775,829012,19/4/2012,
28945,2,817698,835908,19/4/2012,
28957,2,836611,836195,19/6/2015,
28963,2,840520,820914,19/4/2012,
28975,2,837047,813891,19/4/2012,
28977,2,843985,818557,19/4/2012,
28979,2,834373,816091,19/4/2012,
28996,2,838349,821649,3/10/2017,
29003,2,842607,819109,19/4/2012,
29008,2,836689,819869,4/12/2017,
29014,2,829584,825995,19/4/2012,
29019,2,839451,820193,19/4/2012,
29022,2,831083,816022,19/4/2012,
29056,2,842622,817460,26/10/2012,
29058,2,821369,834427,23/11/2012,
29072,2,835114,818905,12/7/2013,
29080,2,843075,840881,24/8/2013,
29085,2,840102,818498,22/10/2013,
29091,2,838882,832439,21/3/2014,
29115,2,846262,817576,4/6/2014,
29151,2,831335,815815,22/12/2014,
29152,2,832317,813077,22/12/2014,
29153,2,828791,826460,21/10/2020,
29159,2,835740,824968,7/2/2020,
29176,2,828728,837412,20/1/2015,
29177,2,828783,843083,20/1/2015,
29178,2,828189,842558,20/1/2015,
29209,2,839131,821447,30/1/2015,
29226,2,828023,824270,24/4/2015,
29233,2,842064,831662,19/6/2015,
29238,2,838388,825659,3/7/2015,
29252,2,818910,838520,20/8/2015,
29253,2,836665,826801,21/8/2015,
29255,2,838131,826408,28/8/2015,
29256,2,835728,824989,12/2/2016,
29260,2,833175,841045,7/9/2015,
29287,2,814975,826141,6/11/2015,
29294,2,839639,831929,15/8/2016,
29295,2,839319,837018,7/12/2015,
29303,2,842377,817812,9/12/2015,
29306,2,821701,834765,10/12/2015,
29311,2,835872,812508,25/10/2016,
29312,2,820541,834242,29/1/2016,
29313,2,837076,815657,1/2/2016,
29318,2,826117,837659,11/3/2016,
29329,2,842174,820226,4/5/2018,
29343,2,838443,826153,19/9/2016,
29345,2,836776,818911,25/10/2016,
29362,2,835352,812171,21/12/2016,
29363,2,844731,826654,22/12/2016,
29377,2,838608,830757,21/4/2017,
29385,2,841670,820984,7/7/2017,
29389,2,828257,841273,18/7/2017,
29395,2,840363,820431,21/8/2017,
29406,2,838588,825873,30/8/2017,
29408,2,834721,815699,5/9/2017,
29421,2,842705,817319,14/11/2017,
29440,2,845717,819948,20/12/2017,
29444,2,837355,820016,2/1/2018,
29463,2,823407,834676,21/3/2018,
