STOP_ID,STOP_TYPE,X,Y,LAST_UPDATE_DATE,STOP_CODE
206,1,834566,821817,29/8/2022,
207,1,834659,821424,29/8/2022,
208,1,834829,821264,29/8/2022,
209,1,835033,821091,29/8/2022,
210,1,835182,820969,29/8/2022,
211,1,835378,820715,29/8/2022,
212,1,835419,820487,29/8/2022,
214,1,835626,819406,29/8/2022,
216,1,835700,818992,29/8/2022,
219,1,836652,818079,29/8/2022,
220,1,837138,816089,29/8/2022,
221,1,837734,816322,29/8/2022,
222,1,837996,816726,29/8/2022,
223,1,838129,816883,29/8/2022,
228,1,838246,816809,29/8/2022,
230,1,836492,815437,29/8/2022,
231,1,836189,815327,29/8/2022,
232,1,835728,815508,29/8/2022,
233,1,835151,815546,29/8/2022,
234,1,836064,815391,29/8/2022,
235,1,836292,815366,29/8/2022,
236,1,836501,815449,29/8/2022,
237,1,836801,815358,29/8/2022,
238,1,837047,815413,29/8/2022,
240,1,834528,816347,29/8/2022,
241,1,834511,816209,29/8/2022,
244,1,834570,815420,29/8/2022,
245,1,834272,815291,29/8/2022,
246,1,833932,815614,29/8/2022,
247,1,833693,815831,29/8/2022,
248,1,833436,816000,29/8/2022,
249,1,833286,816027,29/8/2022,
250,1,833382,815997,29/8/2022,
252,1,833572,815779,29/8/2022,
253,1,833835,815532,29/8/2022,
254,1,834007,815242,29/8/2022,
255,1,834292,815406,29/8/2022,
256,1,834499,815490,29/8/2022,
257,1,834437,815669,29/8/2022,
258,1,834268,815892,29/8/2022,
259,1,834501,816238,29/8/2022,
261,1,834125,815841,29/8/2022,
262,1,833930,815954,29/8/2022,
263,1,833939,815896,29/8/2022,
264,1,833971,815683,29/8/2022,
265,1,832968,816215,29/8/2022,
266,1,832905,816142,29/8/2022,
267,1,832829,816113,29/8/2022,
268,1,832983,816170,29/8/2022,
269,1,833170,815966,29/8/2022,
270,1,833244,815926,29/8/2022,
271,1,833558,815744,29/8/2022,
274,1,836007,816139,29/8/2022,
276,1,836751,815638,29/8/2022,
277,1,837142,815686,29/8/2022,
279,1,837660,815504,29/8/2022,
280,1,837992,815357,29/8/2022,
282,1,838031,815887,29/8/2022,
283,1,838143,816113,29/8/2022,
284,1,838095,816208,29/8/2022,
285,1,838228,816499,29/8/2022,
286,1,838437,816583,29/8/2022,
287,1,838660,816583,29/8/2022,
288,1,838908,816647,29/8/2022,
289,1,838612,816266,29/8/2022,
291,1,838599,816248,29/8/2022,
292,1,838548,816462,29/8/2022,
293,1,838382,816481,29/8/2022,
294,1,838321,816399,29/8/2022,
295,1,838262,816243,29/8/2022,
296,1,838179,816503,29/8/2022,
297,1,837735,816061,29/8/2022,
300,1,837994,815807,29/8/2022,
301,1,837997,815555,29/8/2022,
304,1,837697,815460,29/8/2022,
306,1,832397,813204,29/8/2022,
307,1,832242,813359,29/8/2022,
308,1,832244,813020,29/8/2022,
309,1,832551,812615,29/8/2022,
310,1,833337,812297,29/8/2022,
312,1,834349,812084,29/8/2022,
313,1,834784,812219,29/8/2022,
315,1,836149,812357,29/8/2022,
316,1,836617,815262,29/8/2022,
318,1,835455,815421,29/8/2022,
319,1,834749,815623,29/8/2022,
320,1,834090,816113,29/8/2022,
321,1,833903,816159,29/8/2022,
322,1,833627,816174,29/8/2022,
323,1,833405,816344,29/8/2022,
324,1,833015,816415,29/8/2022,
325,1,832755,816438,29/8/2022,
326,1,832628,816446,29/8/2022,
327,1,832463,816288,29/8/2022,
328,1,832016,816082,29/8/2022,
329,1,831785,816096,29/8/2022,
330,1,831678,815866,29/8/2022,
331,1,831554,815489,29/8/2022,
332,1,831467,814960,29/8/2022,
334,1,831503,814533,29/8/2022,
335,1,831695,814234,29/8/2022,
336,1,831822,813949,29/8/2022,
337,1,832020,813745,29/8/2022,
338,1,832109,813547,29/8/2022,
340,1,832308,812997,29/8/2022,
341,1,832074,813525,29/8/2022,
343,1,831776,813980,29/8/2022,
344,1,831639,814277,29/8/2022,
345,1,831507,814463,29/8/2022,
346,1,831426,815011,29/8/2022,
347,1,831534,815497,29/8/2022,
348,1,831673,815920,29/8/2022,
349,1,831743,816083,29/8/2022,
350,1,831873,816170,29/8/2022,
351,1,832308,816266,29/8/2022,
352,1,832424,816369,29/8/2022,
353,1,832509,816566,29/8/2022,
354,1,832646,816570,29/8/2022,
355,1,832883,816562,29/8/2022,
356,1,833118,816546,29/8/2022,
359,1,834216,816529,29/8/2022,
360,1,834549,816423,29/8/2022,
362,1,835776,815299,29/8/2022,
364,1,836256,815346,29/8/2022,
365,1,836651,815181,29/8/2022,
366,1,836121,812332,29/8/2022,
369,1,834849,812181,29/8/2022,
371,1,834067,812035,29/8/2022,
372,1,833753,812133,29/8/2022,
375,1,832217,813023,29/8/2022,
377,1,832451,816153,29/8/2022,
378,1,832597,816220,29/8/2022,
379,1,833959,816435,29/8/2022,
380,1,832693,816173,29/8/2022,
381,1,832324,816133,29/8/2022,
382,1,831820,816389,29/8/2022,
384,1,831882,816481,29/8/2022,
385,1,832179,816467,29/8/2022,
388,1,834528,815850,29/8/2022,
389,1,835664,815426,29/8/2022,
392,1,831505,816084,29/8/2022,
393,1,831204,815956,29/8/2022,
394,1,830926,815909,29/8/2022,
395,1,830685,815906,29/8/2022,
396,1,830929,815925,29/8/2022,
398,1,831455,816162,29/8/2022,
399,1,831546,816244,29/8/2022,
400,1,831642,816380,29/8/2022,
401,1,834862,815652,29/8/2022,
403,1,840363,808207,29/8/2022,
406,1,840122,809573,29/8/2022,
407,1,839541,809428,29/8/2022,
408,1,838976,809685,29/8/2022,
409,1,838621,810750,29/8/2022,
411,1,838154,811089,29/8/2022,
412,1,837896,810961,29/8/2022,
413,1,837563,810986,29/8/2022,
416,1,836372,811920,29/8/2022,
417,1,836192,812151,29/8/2022,
418,1,836447,815102,29/8/2022,
419,1,836206,815108,29/8/2022,
420,1,835829,815076,29/8/2022,
422,1,835381,815372,29/8/2022,
425,1,835343,815417,29/8/2022,
426,1,835579,815250,29/8/2022,
427,1,835733,815147,29/8/2022,
429,1,836267,815147,29/8/2022,
430,1,836212,812208,29/8/2022,
431,1,836459,811893,29/8/2022,
434,1,837584,810983,29/8/2022,
435,1,837930,811074,29/8/2022,
436,1,838169,811099,29/8/2022,
437,1,838522,811080,29/8/2022,
440,1,838960,809774,29/8/2022,
441,1,839614,809608,29/8/2022,
443,1,839889,809533,29/8/2022,
444,1,840120,809585,29/8/2022,
446,1,839863,809163,29/8/2022,
448,1,840364,808229,29/8/2022,
449,1,833595,811729,29/8/2022,
450,1,834030,811615,29/8/2022,
451,1,834181,811654,29/8/2022,
452,1,834169,811633,29/8/2022,
453,1,834014,811584,29/8/2022,
454,1,833471,811704,29/8/2022,
457,1,833413,811575,29/8/2022,
458,1,833265,811586,29/8/2022,
