STOP_ID,STOP_TYPE,X,Y,LAST_UPDATE_DATE,STOP_CODE
987,1,834942,812192,5/7/2022,
993,1,835263,822514,5/7/2022,
994,1,837254,822618,5/7/2022,
995,1,839108,822329,5/7/2022,
998,1,844922,819153,5/7/2022,
999,1,844868,819365,5/7/2022,
1000,1,845265,819562,5/7/2022,
1001,1,845240,820021,5/7/2022,
1003,1,844500,820605,5/7/2022,
1006,1,844992,820338,5/7/2022,
1007,1,845261,820046,5/7/2022,
1008,1,845461,819760,5/7/2022,
1009,1,837467,822584,5/7/2022,
1010,1,835226,822502,5/7/2022,
1012,1,837375,822830,5/7/2022,
1014,1,838021,822792,5/7/2022,
1016,1,841318,821273,5/7/2022,
1017,1,841594,820774,5/7/2022,
1020,1,842086,819742,5/7/2022,
1021,1,842207,819581,5/7/2022,
1022,1,842685,819301,5/7/2022,
1023,1,842606,819114,5/7/2022,
1024,1,842695,818646,5/7/2022,
1025,1,842602,818385,5/7/2022,
1026,1,842718,818198,5/7/2022,
1027,1,842905,818168,5/7/2022,
1028,1,842840,818146,5/7/2022,
1029,1,842590,818421,5/7/2022,
1030,1,842700,818789,5/7/2022,
1031,1,842594,819107,5/7/2022,
1032,1,842691,819324,5/7/2022,
1033,1,842388,819576,5/7/2022,
1034,1,842162,819635,5/7/2022,
1035,1,841983,819780,5/7/2022,
1038,1,841150,821551,5/7/2022,
1039,1,840225,821475,5/7/2022,
1040,1,838439,822685,5/7/2022,
1042,1,838019,822708,5/7/2022,
1046,1,844213,819924,5/7/2022,
1047,1,844220,820110,5/7/2022,
1049,1,844017,820837,5/7/2022,
1050,1,844411,820916,5/7/2022,
1051,1,844770,820644,5/7/2022,
1052,1,844771,820335,5/7/2022,
1053,1,844680,820520,5/7/2022,
1054,1,844428,820525,5/7/2022,
1055,1,844364,820315,5/7/2022,
1056,1,844477,819991,5/7/2022,
1058,1,842315,818531,5/7/2022,
1061,1,833943,816316,5/7/2022,
1062,1,838654,816924,5/7/2022,
1063,1,842025,818004,5/7/2022,
1064,1,842165,818514,5/7/2022,
1065,1,841860,819088,5/7/2022,
1066,1,845009,819915,5/7/2022,
1067,1,844966,820334,5/7/2022,
1068,1,844738,820648,5/7/2022,
1069,1,844391,820893,5/7/2022,
1070,1,844015,820811,5/7/2022,
1073,1,840353,821592,5/7/2022,
1074,1,840180,821593,5/7/2022,
1075,1,839678,821663,5/7/2022,
1076,1,839569,820481,5/7/2022,
1077,1,839494,820281,5/7/2022,
1079,1,840477,819784,5/7/2022,
1081,1,841126,819386,5/7/2022,
1082,1,841526,819182,5/7/2022,
1083,1,841726,819029,5/7/2022,
1084,1,841718,818983,5/7/2022,
1085,1,841475,819159,5/7/2022,
1086,1,841185,819404,5/7/2022,
1087,1,840682,819598,5/7/2022,
1088,1,840449,819788,5/7/2022,
1090,1,839699,821711,5/7/2022,
1091,1,840232,821503,5/7/2022,
1092,1,841711,831102,5/7/2022,
1095,1,841365,831032,5/7/2022,
1096,1,840882,830165,5/7/2022,
1097,1,840729,829852,5/7/2022,
1098,1,841099,829568,5/7/2022,
1100,1,839891,828795,5/7/2022,
1101,1,839877,826400,5/7/2022,
1102,1,841781,830964,5/7/2022,
1103,1,841553,831572,5/7/2022,
1104,1,841893,831859,5/7/2022,
1106,1,841565,831520,5/7/2022,
